"","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","word","score"
"3041",FALSE,2,NA,2017-11-14 10:35:10,FALSE,NA,"930383601472081920",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","DamlaSerce_",1,FALSE,FALSE,NA,NA,"bad",-3
"3042",FALSE,0,NA,2017-11-14 10:34:44,FALSE,NA,"930383490813607936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","svdcxrpse",49,TRUE,FALSE,NA,NA,"clear",1
"3043",FALSE,1,NA,2017-11-14 10:33:26,FALSE,NA,"930383162668040192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Donovan_Wulf",0,FALSE,FALSE,NA,NA,"fucking",-4
"3044",FALSE,0,NA,2017-11-14 10:31:40,FALSE,NA,"930382719808307202",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","aragbadaleah",0,FALSE,FALSE,NA,NA,"clear",1
"3045",FALSE,0,NA,2017-11-14 10:31:40,FALSE,NA,"930382719808307202",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","aragbadaleah",0,FALSE,FALSE,NA,NA,"fight",-1
"3046",FALSE,0,NA,2017-11-14 10:31:40,FALSE,NA,"930382719808307202",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","aragbadaleah",0,FALSE,FALSE,NA,NA,"dead",-3
"3047",FALSE,1,"carlymclayton",2017-11-14 10:30:58,TRUE,"930265427539906561","930382544561954816","379574438","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","deciem",0,FALSE,FALSE,NA,NA,"stop",-1
"3048",FALSE,1,NA,2017-11-14 10:30:26,FALSE,NA,"930382406573576193",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","neoelegance",0,FALSE,FALSE,NA,NA,"best",3
"3049",FALSE,0,"BethFarlam",2017-11-14 10:29:38,FALSE,"930375755678343168","930382208883412992","42968846","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loren_rickard",0,FALSE,FALSE,NA,NA,"like",2
"3050",FALSE,0,NA,2017-11-14 10:29:34,FALSE,NA,"930382188410834944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tyassshi",913,TRUE,FALSE,NA,NA,"confident",2
"3051",FALSE,0,NA,2017-11-14 10:29:01,FALSE,NA,"930382052838531074",NA,"<a href=""https://laquesea.com"" rel=""nofollow"">MyBeautyBloggg</a>","MyBeautyBloggg",0,FALSE,FALSE,NA,NA,"please",1
"3052",FALSE,0,NA,2017-11-14 10:29:01,FALSE,NA,"930382052838531074",NA,"<a href=""https://laquesea.com"" rel=""nofollow"">MyBeautyBloggg</a>","MyBeautyBloggg",0,FALSE,FALSE,NA,NA,"easy",1
"3053",FALSE,0,NA,2017-11-14 10:29:01,FALSE,NA,"930382052838531074",NA,"<a href=""https://laquesea.com"" rel=""nofollow"">MyBeautyBloggg</a>","MyBeautyBloggg",0,FALSE,FALSE,NA,NA,"clear",1
"3054",FALSE,7,NA,2017-11-14 10:27:55,FALSE,NA,"930381773950812160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tiredloser",0,FALSE,FALSE,NA,NA,"killed",-3
"3055",FALSE,7,NA,2017-11-14 10:27:55,FALSE,NA,"930381773950812160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tiredloser",0,FALSE,FALSE,NA,NA,"increased",1
"3056",FALSE,0,"PiimyToriah",2017-11-14 10:27:37,TRUE,"930380170925690880","930381698877018112","433763208","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Itunuuu_A",0,FALSE,FALSE,NA,NA,"likes",2
"3057",FALSE,0,NA,2017-11-14 10:26:32,FALSE,NA,"930381426628837377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kaiiirouuu",5,TRUE,FALSE,NA,NA,"depressing",-2
"3058",FALSE,0,NA,2017-11-14 10:26:26,FALSE,NA,"930381400938876929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juliiaa27",18,TRUE,FALSE,NA,NA,"bullied",-2
"3059",FALSE,0,NA,2017-11-14 10:26:00,FALSE,NA,"930381294340575232",NA,"<a href=""http://en.cosmetiks.net"" rel=""nofollow"">cosmetic4she tweteador edgar</a>","Cosmetics4she",0,FALSE,FALSE,NA,NA,"please",1
"3060",FALSE,2,"farrajasmine",2017-11-14 10:25:49,FALSE,"930380316757200896","930381247376797696","82856023","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farrajasmine",1,FALSE,FALSE,NA,NA,"easy",1
"3061",FALSE,0,NA,2017-11-14 10:23:24,FALSE,NA,"930380639911624704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkanshTyagi91",55,TRUE,FALSE,NA,NA,"good",3
"3062",FALSE,0,NA,2017-11-14 10:23:24,FALSE,NA,"930380639911624704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkanshTyagi91",55,TRUE,FALSE,NA,NA,"healthy",2
"3063",FALSE,0,NA,2017-11-14 10:23:24,FALSE,NA,"930380639911624704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkanshTyagi91",55,TRUE,FALSE,NA,NA,"free",1
"3064",FALSE,0,"iamtay_tay",2017-11-14 10:22:54,FALSE,NA,"930380512400695297","2905638672","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GiannaOlivier",0,FALSE,FALSE,NA,NA,"trouble",-2
"3065",FALSE,0,NA,2017-11-14 10:22:22,FALSE,NA,"930380377260093440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diidiyeon",312,TRUE,FALSE,NA,NA,"benefits",2
"3066",FALSE,0,NA,2017-11-14 10:21:25,FALSE,NA,"930380139304808449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","inklingqueen",41,TRUE,FALSE,NA,NA,"laughs",1
"3067",FALSE,0,NA,2017-11-14 10:20:03,FALSE,NA,"930379793794846721",NA,"<a href=""https://www.sweetertweet.com"" rel=""nofollow"">SweeterTweet</a>","TeaHerbMilkSoap",0,FALSE,FALSE,NA,NA,"rash",-2
"3068",FALSE,0,NA,2017-11-14 10:19:35,FALSE,NA,"930379676765233153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HudaaaaaaAL",95,TRUE,FALSE,NA,NA,"warm",1
"3069",FALSE,0,NA,2017-11-14 10:19:35,FALSE,NA,"930379676765233153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HudaaaaaaAL",95,TRUE,FALSE,NA,NA,"fight",-1
"3070",FALSE,0,NA,2017-11-14 10:18:50,TRUE,NA,"930379491171536896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dalahorsey",0,FALSE,FALSE,NA,NA,"pretty",1
"3071",FALSE,0,NA,2017-11-14 10:18:49,FALSE,NA,"930379484620115969",NA,"<a href=""https://placeholder.com"" rel=""nofollow"">Will Frozen</a>","WillFrozen",1,TRUE,FALSE,NA,NA,"clear",1
"3072",FALSE,0,NA,2017-11-14 10:17:29,FALSE,NA,"930379148413095937",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","YuicchiCHAN",1,FALSE,FALSE,NA,NA,"clear",1
"3073",FALSE,0,NA,2017-11-14 10:15:30,FALSE,NA,"930378649676779520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meeeeloo21",9,TRUE,FALSE,NA,NA,"pretty",1
"3074",FALSE,0,NA,2017-11-14 10:14:23,FALSE,NA,"930378368003997697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aeemili",1,TRUE,FALSE,NA,NA,"helps",2
"3075",FALSE,0,NA,2017-11-14 10:14:23,FALSE,NA,"930378368003997697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aeemili",1,TRUE,FALSE,NA,NA,"pain",-2
"3076",FALSE,0,NA,2017-11-14 10:10:33,FALSE,NA,"930377405113479168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aeemili",41,TRUE,FALSE,NA,NA,"laughs",1
"3077",FALSE,0,NA,2017-11-14 10:09:21,TRUE,NA,"930377102582456321",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kosmoderma",0,FALSE,FALSE,NA,NA,"help",2
"3078",FALSE,0,NA,2017-11-14 10:08:33,TRUE,NA,"930376902174494720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InofolicUK",0,FALSE,FALSE,NA,NA,"free",1
"3079",FALSE,0,NA,2017-11-14 10:08:32,FALSE,NA,"930376896876908544",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","AltWaysToHeal",0,FALSE,FALSE,NA,NA,"natural",1
"3080",FALSE,0,NA,2017-11-14 10:08:32,FALSE,NA,"930376896876908544",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","AltWaysToHeal",0,FALSE,FALSE,NA,NA,"reach",1
"3081",FALSE,0,NA,2017-11-14 10:08:32,FALSE,NA,"930376896876908544",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","AltWaysToHeal",0,FALSE,FALSE,NA,NA,"solutions",1
"3082",FALSE,0,NA,2017-11-14 10:08:31,FALSE,NA,"930376894326829056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sumptuoustoff",2,TRUE,FALSE,NA,NA,"love",3
"3083",FALSE,0,NA,2017-11-14 10:08:31,FALSE,NA,"930376894326829056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sumptuoustoff",2,TRUE,FALSE,NA,NA,"bad",-3
"3084",FALSE,0,NA,2017-11-14 10:07:52,TRUE,NA,"930376727582466048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pennyaunwin",0,FALSE,FALSE,NA,NA,"recommend",2
"3085",FALSE,0,NA,2017-11-14 10:07:52,TRUE,NA,"930376727582466048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pennyaunwin",0,FALSE,FALSE,NA,NA,"good",3
"3086",FALSE,0,NA,2017-11-14 10:07:52,TRUE,NA,"930376727582466048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pennyaunwin",0,FALSE,FALSE,NA,NA,"good",3
"3087",FALSE,0,NA,2017-11-14 10:07:52,TRUE,NA,"930376727582466048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pennyaunwin",0,FALSE,FALSE,NA,NA,"good",3
"3088",FALSE,4,NA,2017-11-14 10:07:02,FALSE,NA,"930376519846940672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_darcy_wood",0,FALSE,FALSE,NA,NA,"fuck",-4
"3089",FALSE,0,NA,2017-11-14 10:06:28,FALSE,NA,"930376376904925184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aqil_junaidi",95,TRUE,FALSE,NA,NA,"warm",1
"3090",FALSE,0,NA,2017-11-14 10:06:28,FALSE,NA,"930376376904925184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aqil_junaidi",95,TRUE,FALSE,NA,NA,"fight",-1
"3091",FALSE,0,NA,2017-11-14 10:06:02,FALSE,NA,"930376265919598592",NA,"<a href=""http://www.socialsignin.co.uk"" rel=""nofollow"">SocialSignIn Application</a>","NHSCannockChase",2,FALSE,FALSE,NA,NA,"care",2
"3092",FALSE,0,NA,2017-11-14 10:06:02,FALSE,NA,"930376265919598592",NA,"<a href=""http://www.socialsignin.co.uk"" rel=""nofollow"">SocialSignIn Application</a>","NHSCannockChase",2,FALSE,FALSE,NA,NA,"want",1
"3093",FALSE,0,NA,2017-11-14 10:06:02,FALSE,NA,"930376265919598592",NA,"<a href=""http://www.socialsignin.co.uk"" rel=""nofollow"">SocialSignIn Application</a>","NHSCannockChase",2,FALSE,FALSE,NA,NA,"better",2
"3094",FALSE,0,NA,2017-11-14 10:05:44,FALSE,NA,"930376192019927040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leebeelin",2,TRUE,FALSE,NA,NA,"love",3
"3095",FALSE,0,NA,2017-11-14 10:05:44,FALSE,NA,"930376192019927040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leebeelin",2,TRUE,FALSE,NA,NA,"bad",-3
"3096",FALSE,2,NA,2017-11-14 10:02:51,FALSE,NA,"930375466384576512",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","readersdigest",2,FALSE,FALSE,NA,NA,"love",3
"3097",FALSE,2,NA,2017-11-14 10:02:51,FALSE,NA,"930375466384576512",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","readersdigest",2,FALSE,FALSE,NA,NA,"bad",-3
"3098",FALSE,0,NA,2017-11-14 10:02:45,FALSE,NA,"930375439654191105",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","abbytaz1997",0,FALSE,FALSE,NA,NA,"liked",2
"3099",FALSE,0,NA,2017-11-14 10:02:45,FALSE,NA,"930375439654191105",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","abbytaz1997",0,FALSE,FALSE,NA,NA,"affected",-1
"3100",FALSE,0,NA,2017-11-14 10:02:06,FALSE,NA,"930375279016542209",NA,"<a href=""http://www.socialsignin.co.uk"" rel=""nofollow"">SocialSignIn Application</a>","sessp_ccg",0,FALSE,FALSE,NA,NA,"care",2
"3101",FALSE,0,NA,2017-11-14 10:02:06,FALSE,NA,"930375279016542209",NA,"<a href=""http://www.socialsignin.co.uk"" rel=""nofollow"">SocialSignIn Application</a>","sessp_ccg",0,FALSE,FALSE,NA,NA,"want",1
"3102",FALSE,0,NA,2017-11-14 10:02:06,FALSE,NA,"930375279016542209",NA,"<a href=""http://www.socialsignin.co.uk"" rel=""nofollow"">SocialSignIn Application</a>","sessp_ccg",0,FALSE,FALSE,NA,NA,"better",2
"3103",FALSE,0,NA,2017-11-14 10:00:29,TRUE,NA,"930374872634740736",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","ConefreyPharmac",0,FALSE,FALSE,NA,NA,"join",1
"3104",FALSE,1,NA,2017-11-14 10:00:08,TRUE,NA,"930374784608886784",NA,"<a href=""http://twuffer.com"" rel=""nofollow"">Twuffer</a>","GynaGuard",0,FALSE,FALSE,NA,NA,"clean",2
"3105",FALSE,1,NA,2017-11-14 10:00:08,TRUE,NA,"930374784608886784",NA,"<a href=""http://twuffer.com"" rel=""nofollow"">Twuffer</a>","GynaGuard",0,FALSE,FALSE,NA,NA,"harsh",-2
"3106",FALSE,0,NA,2017-11-14 09:58:17,TRUE,NA,"930374317233332224",NA,"<a href=""https://supportyourbeauty.com/"" rel=""nofollow"">Support Your Beauty</a>","SupportYrBeauty",0,FALSE,FALSE,NA,NA,"best",3
"3107",FALSE,0,NA,2017-11-14 09:58:17,TRUE,NA,"930374317233332224",NA,"<a href=""https://supportyourbeauty.com/"" rel=""nofollow"">Support Your Beauty</a>","SupportYrBeauty",0,FALSE,FALSE,NA,NA,"top",2
"3108",FALSE,0,NA,2017-11-14 09:56:36,FALSE,NA,"930373893289857024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alltimelords",79,TRUE,FALSE,NA,NA,"bad",-3
"3109",FALSE,0,NA,2017-11-14 09:56:36,FALSE,NA,"930373893289857024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alltimelords",79,TRUE,FALSE,NA,NA,"stupid",-2
"3110",FALSE,0,NA,2017-11-14 09:56:36,FALSE,NA,"930373893289857024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alltimelords",79,TRUE,FALSE,NA,NA,"ugly",-3
"3111",FALSE,0,NA,2017-11-14 09:56:36,FALSE,NA,"930373893289857024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alltimelords",79,TRUE,FALSE,NA,NA,"love",3
"3112",FALSE,0,NA,2017-11-14 09:56:36,FALSE,NA,"930373893289857024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alltimelords",79,TRUE,FALSE,NA,NA,"weird",-2
"3113",FALSE,0,NA,2017-11-14 09:55:28,FALSE,NA,"930373608798674944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heyitschloejade",4,TRUE,FALSE,NA,NA,"natural",1
"3114",FALSE,0,NA,2017-11-14 09:55:28,FALSE,NA,"930373608798674944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heyitschloejade",4,TRUE,FALSE,NA,NA,"natural",1
"3115",FALSE,0,NA,2017-11-14 09:55:28,FALSE,NA,"930373608798674944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heyitschloejade",4,TRUE,FALSE,NA,NA,"natural",1
"3116",FALSE,0,NA,2017-11-14 09:55:28,FALSE,NA,"930373608798674944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heyitschloejade",4,TRUE,FALSE,NA,NA,"natural",1
"3117",FALSE,0,NA,2017-11-14 09:55:12,TRUE,NA,"930373542738141184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JournalEpilepsy",0,FALSE,FALSE,NA,NA,"risk",-2
"3118",FALSE,0,"theowletblog",2017-11-14 09:55:08,TRUE,"930356560894799873","930373526690807808","85291420","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","northleftblog",0,FALSE,FALSE,NA,NA,"upsetting",-2
"3119",FALSE,0,"theowletblog",2017-11-14 09:55:08,TRUE,"930356560894799873","930373526690807808","85291420","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","northleftblog",0,FALSE,FALSE,NA,NA,"frustrating",-2
"3120",FALSE,0,"theowletblog",2017-11-14 09:55:08,TRUE,"930356560894799873","930373526690807808","85291420","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","northleftblog",0,FALSE,FALSE,NA,NA,"hope",2
"3121",FALSE,0,NA,2017-11-14 09:55:02,FALSE,NA,"930373500728168448",NA,"<a href=""https://www.sweetertweet.com"" rel=""nofollow"">SweeterTweet</a>","TeaHerbMilkSoap",0,FALSE,FALSE,NA,NA,"helps",2
"3122",FALSE,0,NA,2017-11-14 09:55:02,FALSE,NA,"930373500728168448",NA,"<a href=""https://www.sweetertweet.com"" rel=""nofollow"">SweeterTweet</a>","TeaHerbMilkSoap",0,FALSE,FALSE,NA,NA,"improve",2
"3123",FALSE,0,NA,2017-11-14 09:54:16,FALSE,NA,"930373306833780736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","polaroidsoph",10,TRUE,FALSE,NA,NA,"envy",-1
"3124",FALSE,0,NA,2017-11-14 09:54:16,FALSE,NA,"930373306833780736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","polaroidsoph",10,TRUE,FALSE,NA,NA,"no",-1
"3125",FALSE,2,NA,2017-11-14 09:50:24,TRUE,NA,"930372333671469056",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","ConefreyPharmac",2,FALSE,FALSE,NA,NA,"join",1
"3126",FALSE,0,NA,2017-11-14 09:50:20,FALSE,NA,"930372317821263872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aliciacarv55",10,TRUE,FALSE,NA,NA,"envy",-1
"3127",FALSE,0,NA,2017-11-14 09:50:20,FALSE,NA,"930372317821263872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aliciacarv55",10,TRUE,FALSE,NA,NA,"no",-1
"3128",FALSE,0,NA,2017-11-14 09:50:03,FALSE,NA,"930372245645643777",NA,"<a href=""https://www.sweetertweet.com"" rel=""nofollow"">SweeterTweet</a>","TeaHerbMilkSoap",0,FALSE,FALSE,NA,NA,"irritated",-3
"3129",FALSE,0,NA,2017-11-14 09:49:43,FALSE,NA,"930372162292088833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItzTopaz",0,FALSE,FALSE,NA,NA,"ugly",-3
"3130",FALSE,0,NA,2017-11-14 09:48:24,FALSE,NA,"930371829935378436",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarahdelatorre_",0,FALSE,FALSE,NA,NA,"love",3
"3131",FALSE,0,NA,2017-11-14 09:46:48,FALSE,NA,"930371426388992000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AimanLibra",0,FALSE,FALSE,NA,NA,"challenge",-1
"3132",FALSE,1,NA,2017-11-14 09:46:45,FALSE,NA,"930371414552543233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angelumariegab",0,FALSE,FALSE,NA,NA,"happy",3
"3133",FALSE,0,NA,2017-11-14 09:44:59,TRUE,NA,"930370970530979841",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nancynancy252",0,FALSE,FALSE,NA,NA,"soothing",3
"3134",FALSE,0,NA,2017-11-14 09:44:59,TRUE,NA,"930370970530979841",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nancynancy252",0,FALSE,FALSE,NA,NA,"care",2
"3135",FALSE,0,NA,2017-11-14 09:41:16,FALSE,NA,"930370034614067202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StellaSkat",10,TRUE,FALSE,NA,NA,"envy",-1
"3136",FALSE,0,NA,2017-11-14 09:41:16,FALSE,NA,"930370034614067202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StellaSkat",10,TRUE,FALSE,NA,NA,"no",-1
"3137",FALSE,0,NA,2017-11-14 09:40:42,FALSE,NA,"930369893995892736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jalexlovechild",10,TRUE,FALSE,NA,NA,"envy",-1
"3138",FALSE,0,NA,2017-11-14 09:40:42,FALSE,NA,"930369893995892736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jalexlovechild",10,TRUE,FALSE,NA,NA,"no",-1
"3139",FALSE,0,NA,2017-11-14 09:38:53,FALSE,NA,"930369436766425088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crystal_kingd0m",0,FALSE,FALSE,NA,NA,"sucks",-3
"3140",FALSE,1,NA,2017-11-14 09:38:12,TRUE,NA,"930369262505492480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DogsareLoyal1s",1,FALSE,FALSE,NA,NA,"prison",-2
"3141",FALSE,1,NA,2017-11-14 09:38:12,TRUE,NA,"930369262505492480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DogsareLoyal1s",1,FALSE,FALSE,NA,NA,"chance",2
"3142",FALSE,0,NA,2017-11-14 09:37:10,FALSE,NA,"930369005151326210",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hemmodiangelo",10,TRUE,FALSE,NA,NA,"envy",-1
"3143",FALSE,0,NA,2017-11-14 09:37:10,FALSE,NA,"930369005151326210",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hemmodiangelo",10,TRUE,FALSE,NA,NA,"no",-1
"3144",FALSE,0,NA,2017-11-14 09:35:39,FALSE,NA,"930368619887947776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","secondsofsarah",10,TRUE,FALSE,NA,NA,"envy",-1
"3145",FALSE,0,NA,2017-11-14 09:35:39,FALSE,NA,"930368619887947776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","secondsofsarah",10,TRUE,FALSE,NA,NA,"no",-1
"3146",FALSE,1,NA,2017-11-14 09:33:59,FALSE,NA,"930368200713400321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brandnewljfe",0,FALSE,FALSE,NA,NA,"lol",3
"3147",FALSE,0,NA,2017-11-14 09:33:13,FALSE,NA,"930368010845655040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","graciousbarone",10,TRUE,FALSE,NA,NA,"envy",-1
"3148",FALSE,0,NA,2017-11-14 09:33:13,FALSE,NA,"930368010845655040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","graciousbarone",10,TRUE,FALSE,NA,NA,"no",-1
"3149",FALSE,38,NA,2017-11-14 09:32:49,FALSE,NA,"930367906885619713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sunnyclouds_",10,FALSE,FALSE,NA,NA,"envy",-1
"3150",FALSE,38,NA,2017-11-14 09:32:49,FALSE,NA,"930367906885619713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sunnyclouds_",10,FALSE,FALSE,NA,NA,"no",-1
"3151",FALSE,0,NA,2017-11-14 09:31:13,FALSE,NA,"930367504559386624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hhoshimaru",0,FALSE,FALSE,NA,NA,"want",1
"3152",FALSE,0,NA,2017-11-14 09:31:13,FALSE,NA,"930367504559386624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hhoshimaru",0,FALSE,FALSE,NA,NA,"share",1
"3153",FALSE,1,"sunnyclouds_",2017-11-14 09:30:37,FALSE,"930366194334478336","930367356907474945","549365231","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sunnyclouds_",0,FALSE,FALSE,NA,NA,"pissed",-4
"3154",FALSE,1,"sunnyclouds_",2017-11-14 09:30:37,FALSE,"930366194334478336","930367356907474945","549365231","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sunnyclouds_",0,FALSE,FALSE,NA,NA,"fuck",-4
"3155",FALSE,4,NA,2017-11-14 09:30:37,FALSE,NA,"930367354537574400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sugarcone",0,FALSE,FALSE,NA,NA,"want",1
